Wall time,Step,Value
1787559863.1044343,197888,-83.52666473388672
1787559863.635455,198144,-83.76078033447266
1787559864.7028277,198656,-83.3902587890625
1787559865.1491938,198912,-83.43809509277344
1787559865.609555,199168,-83.44976806640625
1787559866.0915303,199424,-83.67613983154297
1787559866.5863705,199680,-83.70269012451172
1787559867.0732236,199936,-83.4654769897461
1787559867.5550082,200192,-83.71395111083984
1787559868.0248682,200448,-83.84558868408203
1787559868.5376928,200704,-83.64555358886719
1787559870.0856082,201472,-83.22499084472656
1787559870.5674884,201728,-82.62242126464844
1787559871.0210419,201984,-82.76541900634766
1787559871.5839314,202240,-82.27867126464844
1787559872.068187,202496,-82.3696517944336
1787559872.4916997,202752,-82.16655731201172
1787559873.4973211,203264,-82.20635986328125
1787559873.9397624,203520,-82.23027801513672
1787559874.4579635,203776,-82.48971557617188
1787559874.9714875,204032,-81.95500946044922
1787559875.4196308,204288,-82.4509506225586
1787559875.8939164,204544,-83.11382293701172
1787559876.4036236,204800,-81.85665130615234
1787559876.8692386,205056,-81.65837097167969
1787559877.7114754,205568,-81.65989685058594
1787559878.252281,205824,-82.35417938232422
1787559878.7098312,206080,-82.33934020996094
1787559879.2404597,206336,-82.23326873779297
1787559879.8001938,206592,-82.14567565917969
1787559880.2676084,206848,-82.00985717773438
1787559880.7776911,207104,-82.70124816894531
1787559881.2212489,207360,-82.97334289550781
1787559881.6239433,207616,-82.64054107666016
1787559882.150821,207872,-82.2766342163086
1787559883.0415084,208384,-81.88683319091797
1787559883.4910195,208640,-81.99400329589844
1787559883.9719229,208896,-81.90443420410156
1787559884.873176,209408,-81.84780883789062
1787559885.3783462,209664,-81.94880676269531
1787559885.812444,209920,-82.47370910644531
1787559886.2869627,210176,-81.7418212890625
1787559886.696897,210432,-81.85966491699219
1787559887.2228556,210688,-81.52481079101562
1787559887.7444763,210944,-81.1590347290039
1787559888.1993876,211200,-81.00431823730469
1787559888.6651058,211456,-81.01956939697266
1787559889.116647,211712,-80.70526885986328
1787559889.5544426,211968,-80.62794494628906
1787559889.9832022,212224,-80.95236206054688
1787559890.4636743,212480,-80.88407897949219
1787559890.8601365,212736,-80.97964477539062
1787559891.3473334,212992,-81.10884094238281
1787559891.7754145,213248,-80.3357925415039
1787559892.269699,213504,-80.54817199707031
1787559892.7768657,213760,-80.43659210205078
1787559893.2584834,214016,-80.50712585449219
1787559893.7634888,214272,-80.27932739257812
1787559894.1519883,214528,-81.00845336914062
1787559895.1023414,215040,-80.27831268310547
1787559895.5777524,215296,-80.03546905517578
1787559896.5482445,215808,-80.12419891357422
1787559896.9986746,216064,-79.6130599975586
1787559897.9507082,216576,-79.50223541259766
1787559898.8214786,217088,-79.99768829345703
1787559899.3684003,217344,-80.33113098144531
1787559900.4137208,217856,-80.581298828125
1787559900.915391,218112,-80.39280700683594
1787559901.9379873,218624,-79.80748748779297
1787559902.3958488,218880,-80.56646728515625
1787559902.8335736,219136,-81.05267333984375
1787559903.2544248,219392,-80.6697769165039
1787559903.731602,219648,-80.25220489501953
1787559904.1974144,219904,-80.84469604492188
1787559904.6666021,220160,-80.53575134277344
1787559905.1771905,220416,-80.47362518310547
1787559905.6061766,220672,-80.6233139038086
1787559906.089866,220928,-80.29676055908203
1787559907.5385127,221696,-81.05633544921875
1787559908.0796978,221952,-80.89575958251953
1787559908.5907815,222208,-80.93973541259766
1787559909.0488827,222464,-80.17880249023438
1787559909.5263977,222720,-80.56534576416016
1787559910.0195875,222976,-80.19010925292969
1787559910.3384523,223232,-79.58391571044922
1787559910.8038483,223488,-79.68562316894531
1787559911.2755861,223744,-79.46892547607422
1787559911.7137928,224000,-79.96361541748047
1787559912.5609736,224512,-80.4375
1787559913.005272,224768,-80.38726806640625
1787559913.4518497,225024,-80.00261688232422
1787559914.2684746,225536,-80.0307388305664
1787559914.7599056,225792,-80.00054931640625
1787559915.1439517,226048,-80.76610565185547
1787559915.6108427,226304,-80.32640075683594
1787559916.038507,226560,-80.5544204711914
1787559916.493303,226816,-81.2041244506836
1787559916.9903445,227072,-81.07359313964844
1787559917.4530053,227328,-80.86835479736328
1787559917.9458385,227584,-81.00833129882812
1787559918.4261227,227840,-80.52175903320312
1787559918.7595859,228096,-81.4924087524414
1787559919.7904036,228608,-81.58452606201172
1787559920.2763712,228864,-81.3974380493164
1787559921.156467,229376,-80.8819808959961
1787559921.9962552,229888,-80.61450958251953
1787559922.568442,230144,-80.96367645263672
1787559923.0693696,230400,-80.6946792602539
1787559924.1032295,230912,-80.9704818725586
1787559924.649917,231168,-81.79890441894531
1787559925.6418376,231680,-81.38977813720703
1787559926.0180106,231936,-81.47027587890625
1787559926.4537892,232192,-81.73365020751953
1787559926.9831252,232448,-81.34181213378906
1787559927.5121405,232704,-80.84347534179688
1787559928.5045924,233216,-81.72566223144531
1787559928.989824,233472,-81.91834259033203
1787559929.9085383,233984,-81.72530364990234
1787559930.439653,234240,-81.55008697509766
1787559931.4818325,234752,-80.79141235351562
1787559931.901275,235008,-80.53871154785156
1787559932.4508266,235264,-80.69869232177734
1787559932.922511,235520,-80.731689453125
1787559933.2475438,235776,-80.2524185180664
1787559933.781719,236032,-80.29422760009766
1787559934.3018067,236288,-80.26129150390625
1787559934.8241305,236544,-80.0932846069336
1787559935.2787192,236800,-79.138427734375
1787559936.1907423,237312,-79.54483795166016
1787559936.6140316,237568,-79.86918640136719
1787559937.025176,237824,-79.7259521484375
1787559937.530771,238080,-79.47816467285156
1787559938.045256,238336,-79.4575424194336
1787559938.5078797,238592,-79.40198516845703
1787559939.0258274,238848,-79.13587188720703
1787559939.558852,239104,-78.97269439697266
1787559940.0121562,239360,-78.44165802001953
1787559940.4826062,239616,-78.41094207763672
1787559940.9025598,239872,-78.90025329589844
1787559941.376853,240128,-78.66385650634766
1787559942.5162926,240640,-78.789306640625
1787559943.1146812,240896,-78.82603454589844
1787559943.639313,241152,-78.75607299804688
1787559944.0517797,241408,-78.65265655517578
1787559944.4773943,241664,-78.60660552978516
1787559944.8908274,241920,-78.72208404541016
1787559945.368871,242176,-78.88959503173828
1787559945.8194373,242432,-78.45858764648438
1787559946.3029857,242688,-79.0606460571289
1787559946.78518,242944,-78.56584167480469
1787559947.2867098,243200,-78.11219787597656
1787559947.8299947,243456,-77.9661865234375
1787559948.2188346,243712,-78.30152893066406
1787559948.7077484,243968,-78.98551940917969
1787559949.723009,244480,-78.72917175292969
1787559950.201756,244736,-78.5700912475586
1787559950.6904192,244992,-77.74232482910156
1787559951.198945,245248,-77.4878921508789
1787559952.0844564,245760,-77.75719451904297
1787559952.568613,246016,-77.15868377685547
1787559953.0467722,246272,-76.82803344726562
1787559953.482533,246528,-77.07135009765625
1787559953.9667332,246784,-76.22144317626953
1787559954.468195,247040,-76.22559356689453
1787559954.8416781,247296,-76.52181243896484
1787559955.8454385,247808,-76.47180938720703
1787559956.3482683,248064,-76.11644744873047
1787559956.7829263,248320,-75.90923309326172
1787559957.2130349,248576,-76.28795623779297
1787559957.6668036,248832,-76.66605377197266
1787559958.2269058,249088,-75.96117401123047
1787559958.7027154,249344,-76.31021118164062
1787559959.6820953,249856,-76.33692169189453
1787559960.1261888,250112,-76.3717041015625
1787559960.6157744,250368,-76.72408294677734
1787559961.1043544,250624,-76.53984832763672
1787559961.6108022,250880,-76.87633514404297
1787559962.1335778,251136,-77.1762466430664
1787559962.5800588,251392,-77.56623840332031
1787559963.0980186,251648,-78.07144165039062
1787559963.5726812,251904,-78.3547592163086
1787559965.0429826,252672,-78.49925994873047
1787559965.5333858,252928,-78.80998229980469
1787559966.0403733,253184,-78.80533599853516
1787559966.5448434,253440,-79.30355834960938
1787559967.0513978,253696,-79.6220474243164
1787559967.5406783,253952,-80.2149887084961
1787559967.9485323,254208,-80.17514038085938
1787559968.5257878,254464,-80.39591979980469
1787559969.0230627,254720,-80.39319610595703
1787559969.4893165,254976,-80.3823471069336
1787559969.9390779,255232,-80.26468658447266
1787559970.8605757,255744,-80.01388549804688
1787559971.2847266,256000,-79.75455474853516
1787559971.7138765,256256,-79.34657287597656
1787559972.1573834,256512,-78.80794525146484
1787559972.5904024,256768,-78.62178039550781
1787559973.0797286,257024,-78.3408203125
1787559973.500132,257280,-78.33755493164062
1787559974.0516176,257536,-78.27593231201172
1787559974.5077002,257792,-77.57786560058594
1787559975.0063403,258048,-78.50662994384766
1787559975.93375,258560,-78.01982116699219
1787559976.3371654,258816,-77.7406005859375
1787559976.7880883,259072,-78.03829956054688
1787559977.773401,259584,-78.08039093017578
1787559978.2650793,259840,-78.17930603027344
1787559978.7677927,260096,-78.1972885131836
1787559979.1356397,260352,-78.41773986816406
1787559979.6481216,260608,-77.94773864746094
1787559981.0495346,261376,-78.38301086425781
1787559981.9405367,261888,-78.5841064453125
1787559982.3859599,262144,-78.17647552490234
1787559983.3830378,262656,-78.3129653930664
1787559983.8535707,262912,-78.68046569824219
1787559984.3559978,263168,-78.72598266601562
1787559984.8028274,263424,-79.00003814697266
1787559985.228588,263680,-78.4377212524414
1787559986.0554595,264192,-78.08061218261719
1787559986.4621654,264448,-78.40419006347656
1787559987.9277844,265216,-79.19491577148438
1787559988.384648,265472,-79.4001693725586
1787559988.9965963,265728,-79.96813201904297
1787559989.4957182,265984,-79.75248718261719
1787559989.9129775,266240,-80.11924743652344
1787559990.4592822,266496,-79.63677978515625
1787559991.8988514,267264,-78.2241439819336
1787559992.4029648,267520,-77.83586120605469
1787559992.8855512,267776,-77.70970916748047
1787559993.31325,268032,-77.40229797363281
1787559994.2257335,268544,-77.00284576416016
1787559994.5707238,268800,-76.09859466552734
1787559995.0543952,269056,-76.68846893310547
1787559995.5479307,269312,-76.85975646972656
1787559995.919334,269568,-76.62043762207031
1787559996.3339853,269824,-76.6343765258789
1787559996.8566022,270080,-77.37848663330078
1787559997.3141067,270336,-77.49113464355469
1787559997.8120282,270592,-77.6436996459961
1787559998.8059335,271104,-78.90202331542969
1787559999.3381124,271360,-79.63733673095703
1787559999.813041,271616,-79.64064025878906
1787560000.773379,272128,-80.64425659179688
1787560001.2449083,272384,-81.24054718017578
1787560001.7565272,272640,-81.8802490234375
1787560002.262833,272896,-82.28213500976562
1787560002.797486,273152,-81.6564712524414
1787560003.2469378,273408,-81.92684936523438
1787560003.7297912,273664,-81.77564239501953
1787560004.1509619,273920,-82.5242691040039
1787560004.5838544,274176,-82.64376831054688
1787560004.966158,274432,-82.60871124267578
1787560005.5004015,274688,-82.51140594482422
1787560005.8832207,274944,-82.14603424072266
1787560006.3635044,275200,-81.7693862915039
1787560007.2927074,275712,-81.8749771118164
1787560007.7113097,275968,-81.81682586669922
1787560008.1556654,276224,-82.16462707519531
1787560009.0464337,276736,-81.9327621459961
1787560009.528887,276992,-82.52517700195312
1787560010.056986,277248,-83.74584197998047
1787560010.3779619,277504,-83.03633880615234
1787560011.410273,278016,-83.62078094482422
1787560011.834053,278272,-83.61338806152344
1787560012.2978437,278528,-83.58760070800781
1787560012.7859774,278784,-83.31311798095703
1787560014.057561,279552,-82.4170150756836
1787560014.5317483,279808,-82.04437255859375
1787560014.953162,280064,-81.6913070678711
1787560015.442268,280320,-81.9798355102539
1787560016.435788,280832,-81.70757293701172
1787560016.9439065,281088,-81.5228500366211
1787560017.522395,281344,-80.82270050048828
1787560018.0090196,281600,-81.54037475585938
1787560018.4491982,281856,-81.4162826538086
1787560018.9361048,282112,-81.45468139648438
1787560019.4713058,282368,-81.74090576171875
1787560019.9617746,282624,-81.45415496826172
1787560020.448019,282880,-81.44905853271484
1787560020.8746915,283136,-82.67320251464844
1787560021.3542657,283392,-82.74019622802734
1787560021.853533,283648,-83.04400634765625
1787560022.2904327,283904,-83.23539733886719
1787560022.7850747,284160,-83.18199920654297
1787560023.2236247,284416,-82.57386779785156
1787560023.6884613,284672,-82.7038803100586
1787560024.144803,284928,-82.94242858886719
1787560024.5856178,285184,-82.67739868164062
1787560024.9969504,285440,-82.47064208984375
1787560025.978879,285952,-82.33898162841797
1787560026.540603,286208,-82.043701171875
1787560026.9991508,286464,-81.35311889648438
1787560027.402805,286720,-81.70755767822266
1787560027.835671,286976,-81.89225769042969
1787560028.3174243,287232,-81.56645965576172
1787560028.7211924,287488,-81.53919219970703
1787560030.251834,288256,-82.12387084960938
1787560030.769696,288512,-82.55736541748047
1787560031.2679563,288768,-82.66045379638672
1787560031.736316,289024,-82.62630462646484
1787560032.1367836,289280,-83.18616485595703
1787560032.6425729,289536,-83.5040054321289
1787560033.0828416,289792,-83.33120727539062
1787560033.546027,290048,-84.06863403320312
1787560034.079111,290304,-84.05493927001953
1787560034.4997807,290560,-84.27970886230469
1787560034.9263701,290816,-84.27326202392578
1787560035.3968513,291072,-83.72034454345703
1787560035.8450835,291328,-83.529296875
1787560036.7920349,291840,-83.21358489990234
1787560037.3025553,292096,-82.36474609375
1787560038.2365434,292608,-82.39962768554688
1787560038.628505,292864,-81.60604858398438
1787560039.4978688,293376,-81.1513671875
1787560040.040805,293632,-80.97271728515625
1787560040.5662313,293888,-80.96231079101562
1787560041.0140162,294144,-81.28379821777344
1787560041.467787,294400,-81.14836120605469
1787560041.9391491,294656,-81.01465606689453
1787560042.3975158,294912,-81.18740844726562
1787560042.9147022,295168,-81.30184173583984
1787560043.2906997,295424,-81.21897888183594
1787560044.2751706,295936,-80.54740142822266
1787560044.8320687,296192,-80.92012023925781
1787560045.2876513,296448,-81.04322814941406
1787560046.2292168,296960,-80.9637222290039
1787560046.6903074,297216,-80.85752868652344
1787560047.108017,297472,-81.16474151611328
1787560047.495719,297728,-81.1518325805664
1787560047.9269996,297984,-80.4895248413086
1787560048.421232,298240,-80.0878677368164
1787560048.9127517,298496,-80.40785217285156
1787560049.359321,298752,-80.02440643310547
1787560049.7546802,299008,-80.4834976196289
1787560050.1792572,299264,-80.22286987304688
1787560051.0774124,299776,-80.79048919677734
1787560051.4976997,300032,-80.4012451171875
